11
612
90 17 11 3 1 2 1 0 0 0 0 11
93 18 2 4 2 6 1 0 0 0 0 11
93 18 2 4 2 7 1 0 0 0 0 11
93 18 2 4 2 8 1 0 0 0 0 11
93 18 4 1 2 4 1 0 0 0 0 11
93 18 5 1 3 11 1 0 0 0 0 11
93 18 7 2 3 7 1 0 0 0 0 11
93 18 9 3 2 5 1 0 0 0 0 11
93 18 10 3 2 6 1 0 0 0 0 11
93 18 10 3 2 6 1 0 0 0 0 11
93 18 11 3 2 4 1 0 0 0 0 11
93 18 11 3 2 4 1 0 0 0 0 11
93 18 11 3 1 3 1 0 0 0 0 11
93 18 12 4 2 4 1 0 0 0 0 11
93 18 12 4 2 4 1 0 0 0 0 11
93 18 12 4 2 4 1 0 0 0 0 11
93 18 12 4 1 3 1 0 0 0 0 11
96 18 2 4 1 2 1 0 0 0 0 11
96 18 3 1 1 3 1 0 0 0 0 11
96 18 10 3 1 3 1 0 0 0 0 11
96 18 10 3 1 2 1 0 0 0 0 11
97 18 12 4 1 3 1 0 0 0 0 11
100 18 4 1 3 6 1 0 0 0 0 9
102 19 10 3 1 3 1 0 0 0 0 11
105 20 1 4 1 3 1 0 0 0 0 11
105 20 2 4 2 5 1 0 0 0 0 11
105 20 2 4 1 3 1 0 0 0 0 11
105 20 3 1 2 5 1 0 0 0 0 11
105 20 3 1 1 4 1 0 0 0 0 11
105 20 4 1 2 6 1 0 0 0 0 11
105 20 4 1 1 2 1 0 0 0 0 11
105 20 4 1 1 3 1 0 0 0 0 11
105 20 4 1 1 3 1 0 0 0 0 11
105 20 4 1 1 3 1 0 0 0 0 11
105 20 8 2 2 5 1 0 0 0 0 9
105 20 9 3 2 5 1 0 0 0 0 11
105 20 11 3 1 3 1 0 0 0 0 11
105 20 11 3 1 3 1 0 0 0 0 11
105 20 11 3 1 3 1 0 0 0 0 11
105 20 11 3 1 3 1 0 0 0 0 11
105 20 12 4 1 3 1 0 0 0 0 11
105 20 12 4 1 3 1 0 0 0 0 11
105 20 12 4 1 3 1 0 0 0 0 11
105 20 12 4 1 2 1 0 0 0 0 11
106 20 3 1 3 9 1 0 0 0 0 8
108 21 1 4 2 4 1 0 0 0 0 11
108 21 3 1 2 4 1 0 0 0 0 11
108 21 3 1 2 4 1 0 0 0 0 11
108 21 11 3 2 4 1 0 0 0 0 11
108 21 12 4 2 4 1 0 0 0 0 11
108 21 12 4 1 2 1 0 0 0 0 11
110 21 2 4 2 5 1 0 0 0 0 11
110 21 8 2 2 5 1 0 0 0 0 11
113 22 1 4 1 2 1 0 0 0 0 11
115 22 1 4 1 3 1 0 0 0 0 11
115 22 1 4 2 5 1 0 0 0 0 11
115 22 1 4 2 7 1 0 0 0 0 11
115 22 1 4 2 6 1 0 0 0 0 11
115 22 2 4 1 3 1 0 0 0 0 11
